input,label
搜寻环岛路口沿途所有快捷酒店,出行
查找高速交叉口沿路所有川菜馆,出行
查看路线沿途所有红绿灯点位,出行
确认前进道路所有路口信号灯位置,出行
查看后续所有连续变道路段,出行
确认下一道路所有转弯指示,出行
开启精简播报只提示关键路况,出行
开启详细播报提示全部道路信息,出行
关闭测速以外的所有语音提醒,出行
关闭转弯以外的所有语音播报,出行
查看全程所有高速出入口位置,出行
浏览整条路线所有城区下道口,出行
放大查看高速互通道路细节,出行
缩小查看全城路网概览地图,出行
切换成俯视3D地图视角,出行
切换成平面正北地图视角,出行
只播报高速拥堵和收费站信息,出行
只播报城区红绿灯和限速信息,出行
查询国道沿线实时车流,出行
查询城郊支路拥堵情况,出行
查询高速互通出入口车流,出行
查询写字楼周边主干道路况,出行
查询居民区次干道拥堵状态,出行
查询酒店高速入口车流情况,出行
查询咖啡馆门前道路拥堵,出行
查询健身房周边路段车流,出行
多次刷新车辆GPS定位信息,出行
确认当前所在道路门牌路段,出行
查看剩余路段还要行驶多久,出行
查看距离下一个高速口里程,出行
预估排队通过收费站的时长,出行
预估避开拥堵后的抵达时间,出行
上报前方道路多车追尾事故,出行
上报城区道路临时封闭维修,出行
查询周六外地车辆限行政策,出行
查询全天限行覆盖的道路范围,出行
查询小型货车限行时段与路段,出行
查询新能源客车不限行条例,出行
直接打开导航等待设置目的地,出行
启动导航暂时不填写终点位置,出行
取消当前已经生成的行车路线,出行
终止正在运行的导航程序,出行
导航去往就近的连锁宾馆,出行
路线去往就近的商务酒店,出行
导航到洗车店周边的火锅店,出行
行车路线去往充电站附近的川菜馆,出行
从小区门口导航到就近高铁站,出行
从写字楼导航到高速收费站入口,出行
导航到滨海大道与和平路交叉口,出行
行车路线到南山大道与学府路十字路口,出行
导航到环城南路102号,出行
路线到建设东路165号,出行
优先选择无收费站的城市道路,出行
优先选择无红绿灯的城郊道路,出行
更换路线绕开拥堵的主干道,出行
重新规划路线避开占道施工路段,出行
导航到商务酒店优先选择大路通行,出行
导航到连锁宾馆躲避车流高峰,出行
导航到火锅店优先选择距离最短路线,出行
导航到川菜馆选择时间最优路线,出行
搜寻高速口沿途所有粤菜馆,出行
查找高铁站沿路所有烧烤店,出行
搜寻停车场沿途所有酒店,出行
查找充电站沿路所有面馆,出行
搜寻家庭住址沿路所有快餐店,出行
搜寻工作单位沿路所有咖啡馆,出行
搜寻高速交叉口沿途所有公寓,出行
查找环岛路口沿路所有旅店,出行
查看路线沿途所有违章拍照点位,出行
确认前进道路所有区间测速路段,出行
查看后续所有环岛转弯路线,出行
确认下一互通立交变道信息,出行
开启精简语音只播报测速与拥堵,出行
开启完整语音播报全部转弯与路况,出行
关闭拥堵以外的所有语音提醒,出行
关闭收费站以外的所有语音播报,出行
查看全程所有服务区与停车区,出行
浏览整条路线所有高速互通立交,出行
放大查看城区十字路口车道细节,出行
缩小查看整条国道线路概览,出行
切换成车辆跟随的2D视角,出行
切换成正北向上的3D视角,出行
只播报区间测速与事故信息,出行
只播报环岛转弯与红绿灯信息,出行
查询城市支路实时车流,出行
查询高速服务区出入口拥堵,出行
查询城郊主干道车流状态,出行
查询酒店商圈门前道路路况,出行
查询宾馆周边次干道拥堵,出行
查询火锅店入口车流情况,出行
查询川菜馆门前道路拥堵,出行
查询烧烤店周边路段车流,出行
持续刷新车辆实时定位坐标,出行
确认当前所在交叉路口名称,出行
查看剩余路程还有多少公里,出行
查看距离下一个服务区还有多远,出行
预估通过施工路段需要多长时间,出行
预估绕行后的终点抵达时刻,出行
上报前方高速道路临时占道,出行
上报城区路口多车剐蹭事故,出行
查询周日机动车不限行规定,出行
查询节假日全程无尾号限制,出行
查询货运车辆周末通行政策,出行
查询外地客车节假日通行规则,出行
导航开启保持待命状态,出行
打开导航等待后续输入终点,出行
清除当前规划好的行车路径,出行
退出本次导航行程规划,出行
导航去往就近的牙科诊所,出行
路线去往就近的宠物门店,出行
导航到火锅店周边的商务酒店,出行
行车路线去往川菜馆附近的连锁宾馆,出行
从住宅小区导航到就近高速互通,出行
从办公楼导航到高铁站收费站,出行
导航到红荔路与南山大道交叉口,出行
行车路线到学府路与滨海大道十字路口,出行
导航到和平路116号,出行
路线到环城南路183号,出行
优先选择避开施工路段的国道,出行
优先选择避开车流的城郊道路,出行
更换路线绕开收费高速路段,出行
重新规划路线避开密集红绿灯,出行
导航到牙科诊所优先选择快速路,出行
导航到宠物门店选择距离最短路线,出行
导航到商务酒店躲避主干道拥堵,出行
导航到连锁宾馆优先选择国道通行,出行
搜寻高速互通沿途所有烧烤店,出行
查找高铁站沿路所有粤菜馆,出行
搜寻充电站沿途所有酒店,出行
查找洗车店沿路所有面馆,出行
搜寻家庭住址沿路所有咖啡馆,出行
搜寻工作单位沿路所有火锅店,出行
搜寻十字路口沿途所有公寓,出行
查找高速交叉口沿路所有旅店,出行
查看路线沿途所有高速区间测速,出行
确认前进道路所有城区道路限速,出行
查看后续所有互通立交转弯路线,出行
确认下一环岛所有变道信息,出行
开启简洁播报只提示区间测速,出行
开启详细播报提示所有路口转向,出行
关闭转弯以外全部语音提醒,出行
关闭拥堵以外全部路况播报,出行
查看全程所有高速收费站位置,出行
浏览整条路线所有城区出入口,出行
放大查看互通立交车道细节,出行
缩小查看全城国道路网概览,出行
切换成3D车头跟随视角,出行
切换成2D正北俯视视角,出行
只播报区间测速与收费站信息,出行
只播报环岛转向与红绿灯信息,出行
查询高速互通实时车流,出行
查询城区支路拥堵状态,出行
查询城郊国道主干道车流,出行
查询宠物门店门前道路路况,出行
查询牙科诊所周边次干道拥堵,出行
查询宾馆高速入口车流情况,出行
查询酒店商圈门前道路拥堵,出行
查询火锅店入口路段车流,出行
反复刷新车辆GPS定位点位,出行
确认当前所在街道交叉路口,出行
查看剩余路段预估行驶时长,出行
查看距离下一个收费站里程,出行
预估绕行施工路段后的到达时间,出行
预估排队过闸需要等候多久,出行
上报前方互通立交发生事故,出行
上报城郊国道占道施工维修,出行
查询法定节假日机动车不限行,出行
查询周末全天无尾号限制政策,出行
查询轻型货车节假日通行权限,出行
查询外地小型客车节假日不限行,出行
导航待命等待输入目的地,出行
启动导航暂不设置行车终点,出行
删除当前已经规划好的路线,出行
关闭正在执行的导航任务,出行
导航去往就近的生鲜水果店,出行
路线去往就近的母婴用品店,出行
导航到川菜馆周边的快捷旅店,出行
行车路线去往烧烤店附近的商务公寓,出行
从小区高速口导航到高铁站互通,出行
从写字楼门口导航到长途汽车站,出行
导航到建设东路与环城南路交叉口,出行
行车路线到和平路与南山大道十字路口,出行
导航到滨海路129号,出行
路线到红荔路176号,出行
优先选择城郊支路避开主干道车流,出行
优先选择国道支路避开高速收费,出行
更换路线绕开红绿灯集中路段,出行
重新规划路线躲避临时事故拥堵,出行
导航到水果店优先选择大路通行,出行
导航到母婴店选择时间最优方案,出行
导航到快捷旅店避开施工封闭路段,出行
导航到商务公寓优先选择最短距离,出行
搜寻高速收费站沿途所有酒店,出行
查找高铁互通沿路所有咖啡馆,出行
搜寻洗车店沿途所有粤菜馆,出行
查找充电站沿路所有烧烤店,出行
搜寻家庭住址沿路所有面馆,出行
搜寻工作单位沿路所有快餐店,出行
搜寻环岛路口沿途所有连锁公寓,出行
查找高速交叉口沿路所有商务旅店,出行
查看路线沿途所有红绿灯与测速点,出行
确认前进道路所有区间测速拍照,出行
查看后续所有连续互通转弯路线,出行
确认下一道路所有环岛变道信息,出行
开启精简语音只播报事故与测速,出行
开启完整语音播报全部路口与路况,出行
关闭红绿灯以外所有语音提醒,出行
关闭区间测速以外所有播报内容,出行
查看全程所有停车区与服务区点位,出行
浏览整条路线所有下高速出入口,出行
放大查看环岛路口车道细节画面,出行
缩小查看城郊国道整体路线概览,出行
切换成正北向上的3D地图,出行
切换成车头跟随的2D地图,出行
只播报事故占道与区间测速信息,出行
只播报互通转向与红绿灯信息,出行
查询城郊支路国道实时车流,出行
查询高速收费站出入口拥堵,出行
查询高铁互通主干道车流状态,出行
查询水果店门前道路路况,出行
查询母婴店周边次干道拥堵,出行
查询快捷旅店高速入口车流,出行
查询商务公寓商圈门前道路拥堵,出行
查询川菜馆入口路段车流,出行
查询烧烤店周边道路拥堵,出行
持续刷新车辆定位信息,出行
确认当前所在门牌路段与路口,出行
查看剩余里程与预估行驶时长,出行
查看距离下一个服务区还有多远,出行
预估排队通过高速闸口的等候时间,出行
预估绕行事故路段后的抵达时刻,出行
上报前方国道道路临时占道施工,出行
上报高速互通多车追尾交通事故,出行
查询中秋假期外地车辆通行政策,出行
查询国庆节尾号不限行规定,出行
查询轻型货运车辆节假日通行权限,出行
查询新能源小客车节假日全程不限行,出行
开启导航等待输入终点地址,出行
打开导航保持待命状态,出行
取消当前生成的行车路线,出行
结束本次导航行程规划,出行
导航去往就近的汽车美容店,出行
路线去往就近的轮胎维修门店,出行
导航到粤菜馆周边的商务酒店,出行
行车路线去往烧烤店附近的连锁公寓,出行
从高速互通导航到高铁站出口,出行
从小区门口导航到长途汽车站入口,出行
导航到南山大道与环城南路交叉口,出行
行车路线到滨海大道与建设东路十字路口,出行
导航到学府路143号,出行
路线到和平路191号,出行
优先选择城市支路避开主干道拥堵,出行
优先选择国道小路避开高速收费,出行
更换路线绕开占道施工的主干道,出行
重新规划路线避开事故拥堵路段,出行
导航到汽车美容店优先选择快速路,出行
导航到轮胎维修店选择距离最短路线,出行
导航到商务酒店优先选择城郊小路,出行
导航到连锁公寓选择时间最优路线,出行
搜寻高铁出口沿途所有旅店,出行
查找高速互通沿路所有公寓,出行
搜寻烧烤店沿途所有火锅店,出行
查找粤菜馆沿路所有川菜馆,出行
搜寻家庭住址沿路所有生鲜门店,出行
搜寻工作单位沿路所有母婴门店,出行
搜寻高速交叉口沿途所有商务酒店,出行
查找环岛路口沿路所有快捷公寓,出行
查看路线沿途所有违章拍照与测速点位,出行
确认前进道路所有红绿灯路口,出行
查看后续所有连续互通立交路线,出行
确认下一环岛所有变道转向信息,出行
开启简洁语音只播报事故与拥堵,出行
开启详细语音播报全部测速与转弯,出行
关闭互通转弯以外所有语音提醒,出行
关闭占道事故以外所有路况播报,出行
查看全程所有高速出入口与服务区,出行
浏览整条路线所有城区下道路口,出行
放大查看高速互通车道细节,出行
缩小查看整条城郊国道线路,出行
切换成3D俯视车头跟随视角,出行
切换成2D正北平面视角,出行
只播报占道事故与高速闸口信息,出行
只播报环岛转弯与区间测速信息,出行
查询高铁互通主干道实时车流,出行
查询高速出口支路拥堵情况,出行
查询城郊国道车流状态,出行
查询汽车美容店门前道路路况,出行
查询轮胎维修门店周边次干道拥堵,出行
查询商务酒店高速入口车流,出行
查询连锁公寓商圈门前道路拥堵,出行
查询粤菜馆入口路段车流,出行
查询烧烤店周边道路拥堵,出行
反复刷新车辆GPS实时位置,出行
确认当前所在互通路口与路段门牌,出行
查看剩余行驶里程与预估时长,出行
查看距离下一个高速出口还有多远,出行
预估绕行事故路段节省的时间,出行
预估抵达高铁出口的准确时刻,出行
上报前方高速出口临时封闭管制,出行
上报城郊国道路口多车剐蹭事故,出行
查询春节假期小型客车通行政策,出行
查询五一假期尾号无限制规定,出行
查询中型货车节假日通行路段,出行
查询外地新能源车辆节假日不限行,出行
启动导航等待填写目的地,出行
打开导航保持待命不设置终点,出行
清除当前已经规划好的行车路径,出行
关闭导航结束路线规划任务,出行
导航去往就近的鲜花门店,出行
路线去往就近的礼品商铺,出行
导航到火锅店周边的商务公寓,出行
行车路线去往川菜馆附近的快捷旅店,出行
从高铁出口导航到长途汽车站,出行
从高速互通导航到机场收费站入口,出行
导航到滨海大道与建设东路交叉口,出行
行车路线到南山大道与环城南路十字路口,出行
导航到红荔路152号,出行
路线到学府路194号,出行
优先选择城郊小路避开城区车流高峰,出行
优先选择国道支路避开高速收费站,出行
更换路线绕开红绿灯密集的主干道,出行
重新规划路线避开占道施工路段,出行
导航到鲜花门店优先选择城市支路,出行
导航到礼品商铺选择时间最优路线,出行
导航到商务公寓优先选择最短距离,出行
导航到快捷旅店躲避主干道拥堵车流,出行
搜寻高铁出口沿途所有川菜馆,出行
查找高速互通沿路所有火锅店,出行
搜寻鲜花门店沿途所有酒店,出行
查找礼品商铺沿路所有公寓,出行
搜寻家庭住址沿路所有烧烤门店,出行
搜寻工作单位沿路所有粤菜馆,出行
搜寻环岛路口沿途所有商务旅店,出行
查找高速交叉口沿路所有连锁公寓,出行
查看路线沿途所有区间测速与违章拍照,出行
确认前进道路所有互通立交红绿灯,出行
查看后续所有环岛连续转弯路线,出行
确认下一道路所有变道指示信息,出行
开启精简播报只提示拥堵与事故,出行
开启完整播报提示所有测速与转向,出行
关闭区间测速以外所有语音提醒,出行
关闭互通转弯以外所有语音播报,出行
查看全程所有高速服务区与停车区,出行
浏览整条路线所有城区高速出入口,出行
放大查看高速出口车道细节画面,出行
缩小查看城郊国道整体路网概览,出行
切换成车头跟随的3D立体视角,出行
切换成正北向上的2D平面视角,出行
只播报高速闸口与占道事故信息,出行
只播报区间测速与环岛转向信息,出行
查询高速出口支路实时车流,出行
查询城郊国道主干道拥堵状态,出行
查询机场高速入口车流情况,出行
查询鲜花门店门前道路路况,出行
查询礼品商铺周边次干道拥堵,出行
查询商务公寓商圈门前道路拥堵,出行
查询快捷旅店高速入口车流,出行
查询火锅店入口路段车流,出行
查询川菜馆周边道路拥堵,出行
持续刷新车辆定位坐标,出行
确认当前所在高速出口与路段名称,出行
查看剩余路程与预估抵达时长,出行
查看距离下一个停车区还有多远,出行
预估排队通过机场闸口的等候时长,出行
预估绕行施工路段后的到达时间,出行
上报前方机场高速临时占道维修,出行
上报国道路口多车追尾交通事故,出行
查询国庆假期外地小客车不限行政策,出行
查询端午假期全程无尾号限制规定,出行
查询中型货运车辆节假日通行路段,出行
查询外地新能源客车节假日不限行条例,出行
操作步骤,出行
导航到解放碑。,出行
去洪崖洞民俗风貌区。,出行
我要去重庆江北国际机场T3航站楼。,出行
导航到重庆北站北广场。,出行
去观音桥步行街。,出行
从沙坪坝到解放碑，帮我避开堵车路段。,出行
从大学城到江北嘴，走最快的高速路。,出行
从南岸区到北碚区，走不收费的路。,出行
我电动车快没电了，找一下渝中区附近的快充站。,出行
开电动车从主城去武隆仙女山，路上需要充电，帮我规划一下。,出行
（在去磁器口的路上）先找个路边的便利店停一下。,出行
去南山一棵树观景台，路上加个油。,出行
我一天想逛李子坝轻轨穿楼、鹅岭二厂和长江索道，怎么走最顺路？,出行
规划个路线：先去磁器口古镇，然后到南山吃火锅，最后回解放碑酒店。,出行
我想从山城步道入口步行到十八梯，怎么走？,出行
从重庆工商大学骑行到南滨路音乐广场该怎么走。,出行
我想去重庆西站赶7点的火车，走哪条路最保险？,出行
我在朝天门码头附近，想去个地道的重庆小面馆吃午饭，然后去坐长江索道。,出行
晚上开车去南山上的枇杷园吃火锅，路好走吗？,出行
我要经过黄花园大桥去江北嘴，在立交上应该走哪个匝道？,出行
先去金海路拿电脑，再去虹桥高铁站接客户，最后回七宝地铁站,出行
导航到成都SKP，走收费最低的高速,出行
导航到广州长隆，走华南快速,出行
立刻带我去最近的宠物医院,出行
导航到最近的星巴克买咖啡,出行
去重庆江北嘴IFS，走千厮门大桥,出行
赶紧到广州长隆野生动物世界南门,出行
现在到武汉黄鹤楼，送完人就去户部巷,出行
先去成都杜甫草堂，紧跟着到宽窄巷子,出行
现在去成都东站送人，送完去春熙路,出行
导航到最近的洗车店,出行
导航到最近的全家便利店,出行
现在去江北机场接人，T2到达层,出行
立刻出发去最近的派出所报案,出行
现在去解放碑步行街，别走隧道,出行
导航到沙坪坝火车站，避开拥堵,出行
立刻带我去最近的充电站,出行
出发去江北机场T3，走高速,出行
去重庆园博园正门，再奔江北嘴大剧院，最后回家,出行
去南京中山陵，逛完立马到新街口商圈,出行
导航到上海陆家嘴，路上先找个服务区休息，再找个麦当劳,出行
导航到江北机场，路上找个咖啡店，要快点，飞机还有两小时,出行
导航到虹桥火车站,出行
导航去肯德基,出行
我这周六上午10点到下午6点有空，想在主城区内逛一个博物馆、吃顿特色午餐，再看个展览，怎么安排？,出行
我下午2点到解放碑酒店，晚上8点的飞机，这段时间怎么高效体验重庆特色？,出行
我想用一天时间专门打卡重庆的特色小吃，从早上吃到晚上，帮我规划个“吃货路线”。,出行
今晚想和朋友在观音桥附近吃个饭，然后看个电影或者脱口秀，有合适的安排吗？,出行
周末带7岁孩子来重庆玩两天，想安排得轻松有趣，住解放碑附近，怎么规划？,出行
我想一天内从主城去大足石刻，然后返回市区还能逛个夜市，可行吗？怎么安排？,出行
四位老人（60-70岁）来重庆，想看看市容江景，不要太累，怎么安排一天的行程？,出行
五六个朋友周末聚会，想下午先玩点有趣的（比如密室/桌游），晚上聚餐，然后找个地方喝点酒听听音乐，有推荐吗？,出行
我明天上午10点在江北嘴金融城有会议，下午3点结束。需要安排一个小时的客户接待，晚上7点前要赶到重庆北站。怎么安排接待地点和交通？,出行
我买了后天草莓音乐节（在璧山枫香湖）的下午场票，当天从沙坪坝过去，怎么安排往返和当天的其他活动？,出行
帮我规划7天6晚川西小环线，每天不超300公里，要住民宿。,出行
周末往返珠仙女山，需要考虑充电站。,出行
五一5天自驾云南，每天最多开400公里，要住有充电桩的酒店,出行
帮我排一个重庆—贵阳的5日游，景点停留各3小时,出行
下周去金佛山2日游，帮我安排民宿和沿途超充。,出行
12天川藏线新车路试，每天要充电，帮我做详细行程。,出行
春节从重庆回长沙，沿途找休息区充电。,出行
3天成都自驾，行程里加吃火锅和看熊猫。,出行
下午4点要到成都SKP取预定的iPhone，取完带爸妈在附近吃川菜，晚上7点半去东郊记忆看演出，散场后帮我订500以内的酒店。,出行
晚上8点重庆大剧院演出，提前带家人吃顿火锅，散场后帮我订300以内的酒店，最好步行10分钟到江边。,出行
明天早上9点出发，3点前要到贵阳洲际酒店办入住，中午想在贵阳吃个酸汤鱼，下午带孩子去贵州博物馆，帮我排一下行程。,出行
7点重庆大剧院有话剧，5点前要和女友在江边吃西餐，看完演出帮我订江边500左右的酒店。,出行
周六下午3点成都东郊记忆看展，中午想先带小孩在吃个披萨，展后想去春熙路逛一逛，另外找亲子酒店600以内，带泳池。,出行
周六下午 3 点想去光环购物公园看插画展，2 点前先带老婆在附近吃泰式火锅，看完展 5 点半再去星光 68 逛街，晚上 8 点回家前帮我找有超充的地下车库。,出行
周日 7 点半要到重庆大剧院听音乐会，5 点前带爸妈在鎏嘉码头吃江湖菜，散场后订 400 以内江景酒店，最好步行 5 分钟到洪崖洞。,出行
明天 10 点带孩子去重庆动物园看熊猫，9 点前先在杨家坪吃小面，中午在动物园内吃简餐，下午 3 点出来去西城天街看电影，结束回大坪帮我找带充电桩的商场停车。,出行
后天 6 点想坐长江索道看夜景，4 点半先在解放碑吃酸辣粉+火锅，坐完索道去南山一棵树拍照，晚上 9 点下山帮我订南山民宿 300 以内含早餐。,出行
周五晚上 8 点奥体中心演唱会，6 点前在袁家岗吃烤肉，散场后帮我搜附近 24 小时洗车+超充一体店，顺便等车流散去。,出行
周日 9 点到合川钓鱼城爬山，7 点半出门先在北环吃包子，下山 2 点吃合川桃片+豆花饭，下午 4 点回主城，帮我算好剩余电量在璧山服务区补能。,出行
明天 4 点要去北碚缙云山看日落，2 点半先在西南大学后门吃烧烤，下山 7 点在北碚城区吃三溪口豆腐鱼，回江北帮我找有超充的酒店 350 以内。,出行
下周末，我打算去 仙女山爬山，然后去磁器口 镇吃美食，需要找个地方住一晚，周六下午出发，周日晚上回来。路上要加油，有什么推荐吗,出行
规划一个周末去 成都 市的行程，预算 1500 元,出行
规划一个从上海出发的 600 公里的自驾游，我的车是电车，续航 400 公里,出行
帮我规划上海虹桥附近一家三口的周末亲子游,出行
我下午有点空，找个能打发3小时时间的地方去转转,出行
我想来一场说走就走的旅行，往南开，找几个有山有水的地方，安排个两天的行程,出行
我是新手司机，请给我规划一条红绿灯少、车道宽的路去江北机场,出行
我带着小孩，规划一条去重庆动物园的路线，中途要有方便哺乳或换尿布的休息站,出行
这周六我想上午逛公园，中午12点在某餐厅吃饭（已预订），下午看3点的电影，晚上泡温泉。帮我串起来并计算交通时间,出行
我的航班是江北机场晚上8点起飞，请计算最晚几点从家出发去机场，并考虑晚高峰,出行
我现在电量只剩30%，想开去200公里外的海滨度假村，能到吗？不能的话应该在哪充电？,出行
我明天去上海，中途想去济南趵突泉逛逛，傍晚前要到南京路吃晚饭，帮我规划一下。,出行
下周五上午9点从公司出发，先去机场接我朋友，然后去市博物馆看展览，下午5点前必须赶到火车站。避开高速,出行
规划一个三天的自驾游：第一天到黄山，第二天爬山，第三天去宏村，最后返回杭州。每晚住不同的特色民宿,出行
规划到成都的路线，要经过桂林和贵阳，每个城市停留一晚，推荐当地最有名的美食。,出行
规划到上海的路线，途经深圳、惠州、宁波、杭州、上海，一共 4个途经点，按顺序来，别卡顿。,出行
到乌鲁木齐，总里程超过 2000 公里，帮我拆分成 6-8 天行程，每天开车不超过 4 小时,出行
带老人出行，去成都，安排3个有卫生间和无障碍设施的休息点,出行
去越南河内，帮我规划跨国路线，包含边境口岸通关点，提醒我需要带什么证件,出行
明天早上 8 点出发去上海，结合实时路况，告诉我大概什么时候能到。,出行
规划去雄安，优先走刚通车的京雄高速，帮我预估准确的行驶时长,出行
带儿童出行去青岛，行程中安排 2 个有游乐设施的服务区或亲子餐厅,出行
商务出行，今天去南京再回来，选最快路线，返程避开 7:00-9:00 的早高峰。,出行
带宠物出行去珠海，帮我选允许宠物进入的服务区和休息点,出行
规划西安的行程，包含夜间驾驶（22:00-06:00），推荐 2 个能住宿、有 24 小时餐饮的夜间休息服务区,出行
导航到南山一棵树，中途帮我找一个火锅店，再找一个便利店,出行
我走这条高速去成都，一路上有哪些服务区可以休息？,出行
我车上有病人需要急救，现在走内环，沿途最近的医院是哪家？,出行
我开电动车去璧山，帮我看看这条路线沿途哪里有快充桩？,出行
开了很久车，想买点水和零食，这条高速路上前面有便利店或超市吗？,出行
快到中午了，这条去仙女山的山路上，沿途有地道的农家乐或餐馆吗？,出行
我车胎压报警了，在这附近继续开，一路上哪里有补胎或者汽修店？,出行
堵在路上了，内环这一截路上，哪里有能临时停一下的厕所？,出行
我这特斯拉电量不太够了，走这条路去南岸，一路上有特斯拉超充站吗？,出行
这么晚了，从九街回沙坪坝这一路上，还有哪些药店或便利店开着门？,出行
我开车在南滨路看夜景，这一路上哪里有不收费的观景平台或停车场可以停下来看看？,出行
前方10公里内有没有服务区能充电？,出行
前面20公里有没有五星酒店？,出行
苏州去杭州路上找家能洗车的店，最好带快充电。,出行
前方有没有加油站能加98号？,出行
帮我看看前面20公里内有没有奥特莱斯。,出行
南京到杭州路线上有没有适合拍照的观景台？,出行
前方服务区里有没有星巴克？,出行
沿途搜一下苏州到南京的宠物友好酒店,出行
帮我找前面30公里内的超充,出行
上海到杭州路线上有没有公共厕所,出行
前方10公里内有没有药店,出行
新能源汽车到合肥，沿途高速服务区和县城，找特来电快充桩，充电功率≥120kW 的,出行
去桂林，搜索沿途能给房车补水补电的露营地，有卫生间和淋浴的,出行
带老人去青岛，沿途每 2 小时停留点附近，找清淡易消化的鲁菜馆，有小米粥的,出行
去黄山，沿途山区附近，找能吃黄山臭鳜鱼的特色餐厅，评分 4 分以上的,出行
“新能源汽车去太原，沿途搜索支持华为鸿蒙智联的充电桩，能通过车机直接预约的,出行
新能源汽车去青岛，沿途搜索支持换电的服务站，换电时间≤10 分钟的,出行
去上海，搜索沿途车程 1 小时内的 4A 级以上景点，适合停留 2 小时游玩的,出行
到长沙的行程，沿途搜索免费开放的历史古迹，有讲解员且停车方便的,出行
去桂林，沿途搜索喀斯特地貌景点，能拍照打卡且不收门票的,出行
搜索重庆江边观景台，能看日落且停车免费的,出行
去 洪崖洞 景区的路上，我想吃顿川菜，找找沿途的川菜馆,出行
计划自驾去恩施市，路上找个地方吃饭，人均别超过 80 块,出行
今天开累了，找个地方住一晚，就在去 武汉市的高速服务区附近,出行
计划到仙女山景区，找个离景区近的酒店住，方便明天游玩,出行
喜欢自然风光，去天目湖的路上，沿途有什么好看的山水或者观景台吗,出行
预计中午 12 点到成都 市，路上找个地方吃午饭，最好 1 小时能吃完,出行
带着狗，路上找个允许宠物进入的餐厅,出行
轮椅出行，沿途找个有无障碍通道的公园,出行
车子有点问题，找个沿途最近的汽修店,出行
肚子不舒服，找个沿途最近的医院或者药店,出行
到厦门的长途行程，沿途海边城市，搜索小众海滩景点，人少且能赶海的,出行
带老人去济南，沿途搜索休闲公园类景点，有座椅且无障碍通道完善的。,出行
对历史感兴趣，去武昌镇的路上，沿途有什么古迹可以看看,出行
从成都到重庆，晚上找个如家或者汉庭这样的连锁酒店住,出行
我计划在天柱山 景区玩一天，景区附近有没有吃饭和停车方便的地方,出行
到成都找个沿途评分 5 分，人均 20 元的餐厅,出行
我开混动车型去杭州，沿途搜索既能加油又能给电池充电的补能站，支持扫码支付的,出行
自驾去杭州，沿沪杭高速，沿途找能吃烤乳猪的店,出行
上海到南京的当日往返行程，去程沿途找 24 小时营业的面馆，能做苏式汤面的,出行
我饿了，附近有什么好吃的火锅店？,出行
想快速吃点东西，周边有麦当劳或肯德基吗？,出行
我有点不舒服，周围最近的医院在哪里？,出行
附近哪里有药店？想买点感冒药。,出行
周围有便利店吗？想买瓶水。,出行
附近有什么大超市？想去买点菜。,出行
我急需取点现金，周围哪里有银行或ATM机？,出行
我电动车快没电了，附近哪里有充电桩？,出行
晚上想看电影，附近有什么电影院？,出行
想找个地方坐坐，周围有安静的咖啡厅或茶馆吗？,出行
我需要报警/求助，周围最近的派出所在哪里？,出行
我车坏了，动不了，附近有汽车修理店吗？,出行
我在这附近，有什么好玩的地方推荐吗？,出行
我需要用电脑处理点工作，周围有提供免费Wi-Fi的咖啡馆或图书馆吗？,出行
搜一下周边最近的电影院。,出行
附近有没有可以修车店？,出行
帮我找一下附近的问界体验店,出行
搜一下周边最近的图书馆。,出行
附近有没有可以打桌球的店,出行
帮我找找附近的奥特莱斯,出行
附近有没有可以钓鱼的地方,出行
搜一下周边最近的宠物美容店,出行
附近有没有带儿童乐园的商场,出行
帮我搜洪崖洞周边人均100以内的火锅,出行
帮我推荐机场附近人均400以内的酒店,出行
帮我搜一下周边高档川菜馆,出行
帮我找一下附近的农家乐,出行
明天去杭州，以西湖景区入口为中心，搜索 2 公里内带停车场的亲子餐厅，今天能预约的,出行
从深圳南山出发去东莞，出发前找起点 3 公里内支持洗车的加油站，油价低于 8 元 / 升的,出行
出发去黄山前，搜索黄山市高速入口附近 3 公里内的超市，要能买到登山杖和雨衣的,出行
以郑州东站为中心，搜索 1.5 公里内的高铁站贵宾厅，支持银联白金卡兑换服务的,出行
现在在连霍高速郑州段，孩子突然发烧，搜索附近 6 公里内的药店，能买到儿童退烧药的,出行
行驶到广深高速东莞段，突然想喝现磨咖啡，搜索前方 4 公里内的服务区或高速口附近的咖啡店,出行
我把车停在三亚亚龙湾停车场，搜索 3 公里内的海鲜餐厅，能看海景且支持扫码点餐的,出行
车辆停在青岛栈桥停车场，搜索 3 公里内的海鲜市场，能现场加工且价格透明的,出行
我饿了，找一下前方最近的服务区，看看有什么餐厅,出行
天气太热了，附近有没有带地下或阴凉停车场的商场？,出行
我下午要去 国家会展中心，到那之后想找家川菜馆吃，先看看附近有什么推荐,出行
准备出门，先看看附近有没有 24 小时营业的药店,出行
突然下雨了，找个附近能避雨的地方停一下,出行
快到上海拉拉宝都 商场了，看看它附近现在还有没有空车位,出行
在武汉黄鹤楼停车场，找 1 公里内的便利店，能买矿泉水和纸巾的,出行
南京夫子庙停车场，找 1.5 公里内的小吃街，有南京鸭血粉丝汤且排队人数少的,出行
行驶到长深高速南京段，手机快没电了，搜索前方 3 公里内的服务区，有共享充电宝且支持华为快充的,出行
